chain,category_clean,item_name,serve_size,serve_size_unit,nutrition_indicator,value_per_serving
McDondalds,beverage,1% Low Fat Milk Jug,227.3,ml,calories_kcal,100.0
McDondalds,beverage,1% Low Fat Milk Jug,227.3,ml,total_fat_g,2.5
McDondalds,beverage,1% Low Fat Milk Jug,227.3,ml,saturated_fat_g,1.5
McDondalds,beverage,1% Low Fat Milk Jug,227.3,ml,trans_fat_g,0.0
McDondalds,beverage,1% Low Fat Milk Jug,227.3,ml,cholesterol_mg,10.0
McDondalds,beverage,1% Low Fat Milk Jug,227.3,ml,sodium_mg,125.0
McDondalds,beverage,1% Low Fat Milk Jug,227.3,ml,carbohydrates_g,12.0
McDondalds,beverage,1% Low Fat Milk Jug,227.3,ml,dietary_fiber_g,0.0
McDondalds,beverage,1% Low Fat Milk Jug,227.3,ml,sugars_g,12.0
McDondalds,beverage,1% Low Fat Milk Jug,227.3,ml,protein_g,8.0
McDondalds,beverage,Blueberry Pomegranate Smoothie (Large),625.09,ml,calories_kcal,340.0
McDondalds,beverage,Blueberry Pomegranate Smoothie (Large),625.09,ml,total_fat_g,1.0
McDondalds,beverage,Blueberry Pomegranate Smoothie (Large),625.09,ml,saturated_fat_g,0.5
McDondalds,beverage,Blueberry Pomegranate Smoothie (Large),625.09,ml,trans_fat_g,0.0
McDondalds,beverage,Blueberry Pomegranate Smoothie (Large),625.09,ml,cholesterol_mg,5.0
McDondalds,beverage,Blueberry Pomegranate Smoothie (Large),625.09,ml,sodium_mg,65.0
McDondalds,beverage,Blueberry Pomegranate Smoothie (Large),625.09,ml,carbohydrates_g,79.0
McDondalds,beverage,Blueberry Pomegranate Smoothie (Large),625.09,ml,dietary_fiber_g,5.0
McDondalds,beverage,Blueberry Pomegranate Smoothie (Large),625.09,ml,sugars_g,70.0
McDondalds,beverage,Blueberry Pomegranate Smoothie (Large),625.09,ml,protein_g,4.0
McDondalds,beverage,Blueberry Pomegranate Smoothie (Medium),454.61,ml,calories_kcal,260.0
McDondalds,beverage,Blueberry Pomegranate Smoothie (Medium),454.61,ml,total_fat_g,1.0
McDondalds,beverage,Blueberry Pomegranate Smoothie (Medium),454.61,ml,saturated_fat_g,0.0
McDondalds,beverage,Blueberry Pomegranate Smoothie (Medium),454.61,ml,trans_fat_g,0.0
McDondalds,beverage,Blueberry Pomegranate Smoothie (Medium),454.61,ml,cholesterol_mg,5.0
McDondalds,beverage,Blueberry Pomegranate Smoothie (Medium),454.61,ml,sodium_mg,50.0
McDondalds,beverage,Blueberry Pomegranate Smoothie (Medium),454.61,ml,carbohydrates_g,62.0
McDondalds,beverage,Blueberry Pomegranate Smoothie (Medium),454.61,ml,dietary_fiber_g,4.0
McDondalds,beverage,Blueberry Pomegranate Smoothie (Medium),454.61,ml,sugars_g,54.0
McDondalds,beverage,Blueberry Pomegranate Smoothie (Medium),454.61,ml,protein_g,3.0
McDondalds,beverage,Blueberry Pomegranate Smoothie (Small),340.96,ml,calories_kcal,220.0
McDondalds,beverage,Blueberry Pomegranate Smoothie (Small),340.96,ml,total_fat_g,0.5
McDondalds,beverage,Blueberry Pomegranate Smoothie (Small),340.96,ml,saturated_fat_g,0.0
McDondalds,beverage,Blueberry Pomegranate Smoothie (Small),340.96,ml,trans_fat_g,0.0
McDondalds,beverage,Blueberry Pomegranate Smoothie (Small),340.96,ml,cholesterol_mg,5.0
McDondalds,beverage,Blueberry Pomegranate Smoothie (Small),340.96,ml,sodium_mg,40.0
McDondalds,beverage,Blueberry Pomegranate Smoothie (Small),340.96,ml,carbohydrates_g,50.0
McDondalds,beverage,Blueberry Pomegranate Smoothie (Small),340.96,ml,dietary_fiber_g,3.0
McDondalds,beverage,Blueberry Pomegranate Smoothie (Small),340.96,ml,sugars_g,44.0
McDondalds,beverage,Blueberry Pomegranate Smoothie (Small),340.96,ml,protein_g,2.0
McDondalds,beverage,Caramel Iced Coffee (Large),909.22,ml,calories_kcal,260.0
McDondalds,beverage,Caramel Iced Coffee (Large),909.22,ml,total_fat_g,9.0
McDondalds,beverage,Caramel Iced Coffee (Large),909.22,ml,saturated_fat_g,6.0
McDondalds,beverage,Caramel Iced Coffee (Large),909.22,ml,trans_fat_g,0.0
McDondalds,beverage,Caramel Iced Coffee (Large),909.22,ml,cholesterol_mg,35.0
McDondalds,beverage,Caramel Iced Coffee (Large),909.22,ml,sodium_mg,65.0
McDondalds,beverage,Caramel Iced Coffee (Large),909.22,ml,carbohydrates_g,43.0
McDondalds,beverage,Caramel Iced Coffee (Large),909.22,ml,dietary_fiber_g,0.0
McDondalds,beverage,Caramel Iced Coffee (Large),909.22,ml,sugars_g,42.0
McDondalds,beverage,Caramel Iced Coffee (Large),909.22,ml,protein_g,2.0
McDondalds,beverage,Caramel Iced Coffee (Medium),625.09,ml,calories_kcal,180.0
McDondalds,beverage,Caramel Iced Coffee (Medium),625.09,ml,total_fat_g,7.0
McDondalds,beverage,Caramel Iced Coffee (Medium),625.09,ml,saturated_fat_g,4.5
McDondalds,beverage,Caramel Iced Coffee (Medium),625.09,ml,trans_fat_g,0.0
McDondalds,beverage,Caramel Iced Coffee (Medium),625.09,ml,cholesterol_mg,25.0
McDondalds,beverage,Caramel Iced Coffee (Medium),625.09,ml,sodium_mg,50.0
McDondalds,beverage,Caramel Iced Coffee (Medium),625.09,ml,carbohydrates_g,29.0
McDondalds,beverage,Caramel Iced Coffee (Medium),625.09,ml,dietary_fiber_g,0.0
McDondalds,beverage,Caramel Iced Coffee (Medium),625.09,ml,sugars_g,28.0
McDondalds,beverage,Caramel Iced Coffee (Medium),625.09,ml,protein_g,1.0
McDondalds,beverage,Caramel Iced Coffee (Small),454.61,ml,calories_kcal,130.0
McDondalds,beverage,Caramel Iced Coffee (Small),454.61,ml,total_fat_g,4.5
McDondalds,beverage,Caramel Iced Coffee (Small),454.61,ml,saturated_fat_g,3.0
McDondalds,beverage,Caramel Iced Coffee (Small),454.61,ml,trans_fat_g,0.0
McDondalds,beverage,Caramel Iced Coffee (Small),454.61,ml,cholesterol_mg,15.0
McDondalds,beverage,Caramel Iced Coffee (Small),454.61,ml,sodium_mg,35.0
McDondalds,beverage,Caramel Iced Coffee (Small),454.61,ml,carbohydrates_g,22.0
McDondalds,beverage,Caramel Iced Coffee (Small),454.61,ml,dietary_fiber_g,0.0
McDondalds,beverage,Caramel Iced Coffee (Small),454.61,ml,sugars_g,21.0
McDondalds,beverage,Caramel Iced Coffee (Small),454.61,ml,protein_g,1.0
McDondalds,beverage,Caramel Latte (Large),568.26,ml,calories_kcal,430.0
McDondalds,beverage,Caramel Latte (Large),568.26,ml,total_fat_g,14.0
McDondalds,beverage,Caramel Latte (Large),568.26,ml,saturated_fat_g,8.0
McDondalds,beverage,Caramel Latte (Large),568.26,ml,trans_fat_g,0.0
McDondalds,beverage,Caramel Latte (Large),568.26,ml,cholesterol_mg,40.0
McDondalds,beverage,Caramel Latte (Large),568.26,ml,sodium_mg,180.0
McDondalds,beverage,Caramel Latte (Large),568.26,ml,carbohydrates_g,62.0
McDondalds,beverage,Caramel Latte (Large),568.26,ml,dietary_fiber_g,1.0
McDondalds,beverage,Caramel Latte (Large),568.26,ml,sugars_g,59.0
McDondalds,beverage,Caramel Latte (Large),568.26,ml,protein_g,15.0
McDondalds,beverage,Caramel Latte (Medium),454.61,ml,calories_kcal,340.0
McDondalds,beverage,Caramel Latte (Medium),454.61,ml,total_fat_g,10.0
McDondalds,beverage,Caramel Latte (Medium),454.61,ml,saturated_fat_g,6.0
McDondalds,beverage,Caramel Latte (Medium),454.61,ml,trans_fat_g,0.0
McDondalds,beverage,Caramel Latte (Medium),454.61,ml,cholesterol_mg,30.0
McDondalds,beverage,Caramel Latte (Medium),454.61,ml,sodium_mg,140.0
McDondalds,beverage,Caramel Latte (Medium),454.61,ml,carbohydrates_g,50.0
McDondalds,beverage,Caramel Latte (Medium),454.61,ml,dietary_fiber_g,1.0
McDondalds,beverage,Caramel Latte (Medium),454.61,ml,sugars_g,48.0
McDondalds,beverage,Caramel Latte (Medium),454.61,ml,protein_g,11.0
McDondalds,beverage,Caramel Latte (Small),340.96,ml,calories_kcal,270.0
McDondalds,beverage,Caramel Latte (Small),340.96,ml,total_fat_g,9.0
McDondalds,beverage,Caramel Latte (Small),340.96,ml,saturated_fat_g,5.0
McDondalds,beverage,Caramel Latte (Small),340.96,ml,trans_fat_g,0.0
McDondalds,beverage,Caramel Latte (Small),340.96,ml,cholesterol_mg,25.0
McDondalds,beverage,Caramel Latte (Small),340.96,ml,sodium_mg,115.0
McDondalds,beverage,Caramel Latte (Small),340.96,ml,carbohydrates_g,40.0
McDondalds,beverage,Caramel Latte (Small),340.96,ml,dietary_fiber_g,1.0
McDondalds,beverage,Caramel Latte (Small),340.96,ml,sugars_g,38.0
McDondalds,beverage,Caramel Latte (Small),340.96,ml,protein_g,9.0
McDondalds,beverage,Caramel Mocha (Large),568.26,ml,calories_kcal,480.0
McDondalds,beverage,Caramel Mocha (Large),568.26,ml,total_fat_g,17.0
McDondalds,beverage,Caramel Mocha (Large),568.26,ml,saturated_fat_g,10.0
McDondalds,beverage,Caramel Mocha (Large),568.26,ml,trans_fat_g,0.5
McDondalds,beverage,Caramel Mocha (Large),568.26,ml,cholesterol_mg,50.0
McDondalds,beverage,Caramel Mocha (Large),568.26,ml,sodium_mg,270.0
McDondalds,beverage,Caramel Mocha (Large),568.26,ml,carbohydrates_g,66.0
McDondalds,beverage,Caramel Mocha (Large),568.26,ml,dietary_fiber_g,1.0
McDondalds,beverage,Caramel Mocha (Large),568.26,ml,sugars_g,60.0
McDondalds,beverage,Caramel Mocha (Large),568.26,ml,protein_g,16.0
McDondalds,beverage,Caramel Mocha (Medium),454.61,ml,calories_kcal,390.0
McDondalds,beverage,Caramel Mocha (Medium),454.61,ml,total_fat_g,14.0
McDondalds,beverage,Caramel Mocha (Medium),454.61,ml,saturated_fat_g,8.0
McDondalds,beverage,Caramel Mocha (Medium),454.61,ml,trans_fat_g,0.5
McDondalds,beverage,Caramel Mocha (Medium),454.61,ml,cholesterol_mg,40.0
McDondalds,beverage,Caramel Mocha (Medium),454.61,ml,sodium_mg,220.0
McDondalds,beverage,Caramel Mocha (Medium),454.61,ml,carbohydrates_g,55.0
McDondalds,beverage,Caramel Mocha (Medium),454.61,ml,dietary_fiber_g,1.0
McDondalds,beverage,Caramel Mocha (Medium),454.61,ml,sugars_g,50.0
McDondalds,beverage,Caramel Mocha (Medium),454.61,ml,protein_g,12.0
McDondalds,beverage,Caramel Mocha (Small),340.96,ml,calories_kcal,320.0
McDondalds,beverage,Caramel Mocha (Small),340.96,ml,total_fat_g,11.0
McDondalds,beverage,Caramel Mocha (Small),340.96,ml,saturated_fat_g,7.0
McDondalds,beverage,Caramel Mocha (Small),340.96,ml,trans_fat_g,0.0
McDondalds,beverage,Caramel Mocha (Small),340.96,ml,cholesterol_mg,35.0
McDondalds,beverage,Caramel Mocha (Small),340.96,ml,sodium_mg,170.0
McDondalds,beverage,Caramel Mocha (Small),340.96,ml,carbohydrates_g,45.0
McDondalds,beverage,Caramel Mocha (Small),340.96,ml,dietary_fiber_g,1.0
McDondalds,beverage,Caramel Mocha (Small),340.96,ml,sugars_g,40.0
McDondalds,beverage,Caramel Mocha (Small),340.96,ml,protein_g,10.0
McDondalds,beverage,Chocolate Shake (Large),625.09,ml,calories_kcal,850.0
McDondalds,beverage,Chocolate Shake (Large),625.09,ml,total_fat_g,23.0
McDondalds,beverage,Chocolate Shake (Large),625.09,ml,saturated_fat_g,15.0
McDondalds,beverage,Chocolate Shake (Large),625.09,ml,trans_fat_g,1.0
McDondalds,beverage,Chocolate Shake (Large),625.09,ml,cholesterol_mg,85.0
McDondalds,beverage,Chocolate Shake (Large),625.09,ml,sodium_mg,380.0
McDondalds,beverage,Chocolate Shake (Large),625.09,ml,carbohydrates_g,141.0
McDondalds,beverage,Chocolate Shake (Large),625.09,ml,dietary_fiber_g,2.0
McDondalds,beverage,Chocolate Shake (Large),625.09,ml,sugars_g,120.0
McDondalds,beverage,Chocolate Shake (Large),625.09,ml,protein_g,19.0
McDondalds,beverage,Chocolate Shake (Medium),454.61,ml,calories_kcal,700.0
McDondalds,beverage,Chocolate Shake (Medium),454.61,ml,total_fat_g,20.0
McDondalds,beverage,Chocolate Shake (Medium),454.61,ml,saturated_fat_g,12.0
McDondalds,beverage,Chocolate Shake (Medium),454.61,ml,trans_fat_g,1.0
McDondalds,beverage,Chocolate Shake (Medium),454.61,ml,cholesterol_mg,75.0
McDondalds,beverage,Chocolate Shake (Medium),454.61,ml,sodium_mg,300.0
McDondalds,beverage,Chocolate Shake (Medium),454.61,ml,carbohydrates_g,114.0
McDondalds,beverage,Chocolate Shake (Medium),454.61,ml,dietary_fiber_g,2.0
McDondalds,beverage,Chocolate Shake (Medium),454.61,ml,sugars_g,97.0
McDondalds,beverage,Chocolate Shake (Medium),454.61,ml,protein_g,15.0
McDondalds,beverage,Chocolate Shake (Small),340.96,ml,calories_kcal,560.0
McDondalds,beverage,Chocolate Shake (Small),340.96,ml,total_fat_g,16.0
McDondalds,beverage,Chocolate Shake (Small),340.96,ml,saturated_fat_g,10.0
McDondalds,beverage,Chocolate Shake (Small),340.96,ml,trans_fat_g,1.0
McDondalds,beverage,Chocolate Shake (Small),340.96,ml,cholesterol_mg,60.0
McDondalds,beverage,Chocolate Shake (Small),340.96,ml,sodium_mg,240.0
McDondalds,beverage,Chocolate Shake (Small),340.96,ml,carbohydrates_g,91.0
McDondalds,beverage,Chocolate Shake (Small),340.96,ml,dietary_fiber_g,1.0
McDondalds,beverage,Chocolate Shake (Small),340.96,ml,sugars_g,77.0
McDondalds,beverage,Chocolate Shake (Small),340.96,ml,protein_g,12.0
McDondalds,beverage,Coca-Cola Classic (Child),340.96,ml,calories_kcal,100.0
McDondalds,beverage,Coca-Cola Classic (Child),340.96,ml,total_fat_g,0.0
McDondalds,beverage,Coca-Cola Classic (Child),340.96,ml,saturated_fat_g,0.0
McDondalds,beverage,Coca-Cola Classic (Child),340.96,ml,trans_fat_g,0.0
McDondalds,beverage,Coca-Cola Classic (Child),340.96,ml,cholesterol_mg,0.0
McDondalds,beverage,Coca-Cola Classic (Child),340.96,ml,sodium_mg,0.0
McDondalds,beverage,Coca-Cola Classic (Child),340.96,ml,carbohydrates_g,28.0
McDondalds,beverage,Coca-Cola Classic (Child),340.96,ml,dietary_fiber_g,0.0
McDondalds,beverage,Coca-Cola Classic (Child),340.96,ml,sugars_g,28.0
McDondalds,beverage,Coca-Cola Classic (Child),340.96,ml,protein_g,0.0
McDondalds,beverage,Coca-Cola Classic (Large),852.39,ml,calories_kcal,280.0
McDondalds,beverage,Coca-Cola Classic (Large),852.39,ml,total_fat_g,0.0
McDondalds,beverage,Coca-Cola Classic (Large),852.39,ml,saturated_fat_g,0.0
McDondalds,beverage,Coca-Cola Classic (Large),852.39,ml,trans_fat_g,0.0
McDondalds,beverage,Coca-Cola Classic (Large),852.39,ml,cholesterol_mg,0.0
McDondalds,beverage,Coca-Cola Classic (Large),852.39,ml,sodium_mg,5.0
McDondalds,beverage,Coca-Cola Classic (Large),852.39,ml,carbohydrates_g,76.0
McDondalds,beverage,Coca-Cola Classic (Large),852.39,ml,dietary_fiber_g,0.0
McDondalds,beverage,Coca-Cola Classic (Large),852.39,ml,sugars_g,76.0
McDondalds,beverage,Coca-Cola Classic (Large),852.39,ml,protein_g,0.0
McDondalds,beverage,Coca-Cola Classic (Medium),596.67,ml,calories_kcal,200.0
McDondalds,beverage,Coca-Cola Classic (Medium),596.67,ml,total_fat_g,0.0
McDondalds,beverage,Coca-Cola Classic (Medium),596.67,ml,saturated_fat_g,0.0
McDondalds,beverage,Coca-Cola Classic (Medium),596.67,ml,trans_fat_g,0.0
McDondalds,beverage,Coca-Cola Classic (Medium),596.67,ml,cholesterol_mg,0.0
McDondalds,beverage,Coca-Cola Classic (Medium),596.67,ml,sodium_mg,5.0
McDondalds,beverage,Coca-Cola Classic (Medium),596.67,ml,carbohydrates_g,55.0
McDondalds,beverage,Coca-Cola Classic (Medium),596.67,ml,dietary_fiber_g,0.0
McDondalds,beverage,Coca-Cola Classic (Medium),596.67,ml,sugars_g,55.0
McDondalds,beverage,Coca-Cola Classic (Medium),596.67,ml,protein_g,0.0
McDondalds,beverage,Coca-Cola Classic (Small),454.61,ml,calories_kcal,140.0
McDondalds,beverage,Coca-Cola Classic (Small),454.61,ml,total_fat_g,0.0
McDondalds,beverage,Coca-Cola Classic (Small),454.61,ml,saturated_fat_g,0.0
McDondalds,beverage,Coca-Cola Classic (Small),454.61,ml,trans_fat_g,0.0
McDondalds,beverage,Coca-Cola Classic (Small),454.61,ml,cholesterol_mg,0.0
McDondalds,beverage,Coca-Cola Classic (Small),454.61,ml,sodium_mg,0.0
McDondalds,beverage,Coca-Cola Classic (Small),454.61,ml,carbohydrates_g,39.0
McDondalds,beverage,Coca-Cola Classic (Small),454.61,ml,dietary_fiber_g,0.0
McDondalds,beverage,Coca-Cola Classic (Small),454.61,ml,sugars_g,39.0
McDondalds,beverage,Coca-Cola Classic (Small),454.61,ml,protein_g,0.0
McDondalds,beverage,Coffee (Large),454.61,ml,calories_kcal,0.0
McDondalds,beverage,Coffee (Large),454.61,ml,total_fat_g,0.0
McDondalds,beverage,Coffee (Large),454.61,ml,saturated_fat_g,0.0
McDondalds,beverage,Coffee (Large),454.61,ml,trans_fat_g,0.0
McDondalds,beverage,Coffee (Large),454.61,ml,cholesterol_mg,0.0
McDondalds,beverage,Coffee (Large),454.61,ml,sodium_mg,0.0
McDondalds,beverage,Coffee (Large),454.61,ml,carbohydrates_g,0.0
McDondalds,beverage,Coffee (Large),454.61,ml,dietary_fiber_g,0.0
McDondalds,beverage,Coffee (Large),454.61,ml,sugars_g,0.0
McDondalds,beverage,Coffee (Large),454.61,ml,protein_g,0.0
McDondalds,beverage,Coffee (Medium),454.61,ml,calories_kcal,0.0
McDondalds,beverage,Coffee (Medium),454.61,ml,total_fat_g,0.0
McDondalds,beverage,Coffee (Medium),454.61,ml,saturated_fat_g,0.0
McDondalds,beverage,Coffee (Medium),454.61,ml,trans_fat_g,0.0
McDondalds,beverage,Coffee (Medium),454.61,ml,cholesterol_mg,0.0
McDondalds,beverage,Coffee (Medium),454.61,ml,sodium_mg,0.0
McDondalds,beverage,Coffee (Medium),454.61,ml,carbohydrates_g,0.0
McDondalds,beverage,Coffee (Medium),454.61,ml,dietary_fiber_g,0.0
McDondalds,beverage,Coffee (Medium),454.61,ml,sugars_g,0.0
McDondalds,beverage,Coffee (Medium),454.61,ml,protein_g,0.0
McDondalds,beverage,Coffee (Small),340.96,ml,calories_kcal,0.0
McDondalds,beverage,Coffee (Small),340.96,ml,total_fat_g,0.0
McDondalds,beverage,Coffee (Small),340.96,ml,saturated_fat_g,0.0
McDondalds,beverage,Coffee (Small),340.96,ml,trans_fat_g,0.0
McDondalds,beverage,Coffee (Small),340.96,ml,cholesterol_mg,0.0
McDondalds,beverage,Coffee (Small),340.96,ml,sodium_mg,0.0
McDondalds,beverage,Coffee (Small),340.96,ml,carbohydrates_g,0.0
McDondalds,beverage,Coffee (Small),340.96,ml,dietary_fiber_g,0.0
McDondalds,beverage,Coffee (Small),340.96,ml,sugars_g,0.0
McDondalds,beverage,Coffee (Small),340.96,ml,protein_g,0.0
McDondalds,beverage,Dasani Water Bottle,480.18,ml,calories_kcal,0.0
McDondalds,beverage,Dasani Water Bottle,480.18,ml,total_fat_g,0.0
McDondalds,beverage,Dasani Water Bottle,480.18,ml,saturated_fat_g,0.0
McDondalds,beverage,Dasani Water Bottle,480.18,ml,trans_fat_g,0.0
McDondalds,beverage,Dasani Water Bottle,480.18,ml,cholesterol_mg,0.0
McDondalds,beverage,Dasani Water Bottle,480.18,ml,sodium_mg,0.0
McDondalds,beverage,Dasani Water Bottle,480.18,ml,carbohydrates_g,0.0
McDondalds,beverage,Dasani Water Bottle,480.18,ml,dietary_fiber_g,0.0
McDondalds,beverage,Dasani Water Bottle,480.18,ml,sugars_g,0.0
McDondalds,beverage,Dasani Water Bottle,480.18,ml,protein_g,0.0
McDondalds,beverage,Diet Coke (Child),340.96,ml,calories_kcal,0.0
McDondalds,beverage,Diet Coke (Child),340.96,ml,total_fat_g,0.0
McDondalds,beverage,Diet Coke (Child),340.96,ml,saturated_fat_g,0.0
McDondalds,beverage,Diet Coke (Child),340.96,ml,trans_fat_g,0.0
McDondalds,beverage,Diet Coke (Child),340.96,ml,cholesterol_mg,0.0
McDondalds,beverage,Diet Coke (Child),340.96,ml,sodium_mg,15.0
McDondalds,beverage,Diet Coke (Child),340.96,ml,carbohydrates_g,0.0
McDondalds,beverage,Diet Coke (Child),340.96,ml,dietary_fiber_g,0.0
McDondalds,beverage,Diet Coke (Child),340.96,ml,sugars_g,0.0
McDondalds,beverage,Diet Coke (Child),340.96,ml,protein_g,0.0
McDondalds,beverage,Diet Coke (Large),852.39,ml,calories_kcal,0.0
McDondalds,beverage,Diet Coke (Large),852.39,ml,total_fat_g,0.0
McDondalds,beverage,Diet Coke (Large),852.39,ml,saturated_fat_g,0.0
McDondalds,beverage,Diet Coke (Large),852.39,ml,trans_fat_g,0.0
McDondalds,beverage,Diet Coke (Large),852.39,ml,cholesterol_mg,0.0
McDondalds,beverage,Diet Coke (Large),852.39,ml,sodium_mg,35.0
McDondalds,beverage,Diet Coke (Large),852.39,ml,carbohydrates_g,0.0
McDondalds,beverage,Diet Coke (Large),852.39,ml,dietary_fiber_g,0.0
McDondalds,beverage,Diet Coke (Large),852.39,ml,sugars_g,0.0
McDondalds,beverage,Diet Coke (Large),852.39,ml,protein_g,0.0
McDondalds,beverage,Diet Coke (Medium),596.67,ml,calories_kcal,0.0
McDondalds,beverage,Diet Coke (Medium),596.67,ml,total_fat_g,0.0
McDondalds,beverage,Diet Coke (Medium),596.67,ml,saturated_fat_g,0.0
McDondalds,beverage,Diet Coke (Medium),596.67,ml,trans_fat_g,0.0
McDondalds,beverage,Diet Coke (Medium),596.67,ml,cholesterol_mg,0.0
McDondalds,beverage,Diet Coke (Medium),596.67,ml,sodium_mg,20.0
McDondalds,beverage,Diet Coke (Medium),596.67,ml,carbohydrates_g,0.0
McDondalds,beverage,Diet Coke (Medium),596.67,ml,dietary_fiber_g,0.0
McDondalds,beverage,Diet Coke (Medium),596.67,ml,sugars_g,0.0
McDondalds,beverage,Diet Coke (Medium),596.67,ml,protein_g,0.0
McDondalds,beverage,Diet Coke (Small),454.61,ml,calories_kcal,0.0
McDondalds,beverage,Diet Coke (Small),454.61,ml,total_fat_g,0.0
McDondalds,beverage,Diet Coke (Small),454.61,ml,saturated_fat_g,0.0
McDondalds,beverage,Diet Coke (Small),454.61,ml,trans_fat_g,0.0
McDondalds,beverage,Diet Coke (Small),454.61,ml,cholesterol_mg,0.0
McDondalds,beverage,Diet Coke (Small),454.61,ml,sodium_mg,10.0
McDondalds,beverage,Diet Coke (Small),454.61,ml,carbohydrates_g,0.0
McDondalds,beverage,Diet Coke (Small),454.61,ml,dietary_fiber_g,0.0
McDondalds,beverage,Diet Coke (Small),454.61,ml,sugars_g,0.0
McDondalds,beverage,Diet Coke (Small),454.61,ml,protein_g,0.0
McDondalds,beverage,Diet Dr Pepper (Child),340.96,ml,calories_kcal,0.0
McDondalds,beverage,Diet Dr Pepper (Child),340.96,ml,total_fat_g,0.0
McDondalds,beverage,Diet Dr Pepper (Child),340.96,ml,saturated_fat_g,0.0
McDondalds,beverage,Diet Dr Pepper (Child),340.96,ml,trans_fat_g,0.0
McDondalds,beverage,Diet Dr Pepper (Child),340.96,ml,cholesterol_mg,0.0
McDondalds,beverage,Diet Dr Pepper (Child),340.96,ml,sodium_mg,50.0
McDondalds,beverage,Diet Dr Pepper (Child),340.96,ml,carbohydrates_g,0.0
McDondalds,beverage,Diet Dr Pepper (Child),340.96,ml,dietary_fiber_g,0.0
McDondalds,beverage,Diet Dr Pepper (Child),340.96,ml,sugars_g,0.0
McDondalds,beverage,Diet Dr Pepper (Child),340.96,ml,protein_g,1.0
McDondalds,beverage,Diet Dr Pepper (Large),852.39,ml,calories_kcal,0.0
McDondalds,beverage,Diet Dr Pepper (Large),852.39,ml,total_fat_g,0.0
McDondalds,beverage,Diet Dr Pepper (Large),852.39,ml,saturated_fat_g,0.0
McDondalds,beverage,Diet Dr Pepper (Large),852.39,ml,trans_fat_g,0.0
McDondalds,beverage,Diet Dr Pepper (Large),852.39,ml,cholesterol_mg,0.0
McDondalds,beverage,Diet Dr Pepper (Large),852.39,ml,sodium_mg,140.0
McDondalds,beverage,Diet Dr Pepper (Large),852.39,ml,carbohydrates_g,0.0
McDondalds,beverage,Diet Dr Pepper (Large),852.39,ml,dietary_fiber_g,0.0
McDondalds,beverage,Diet Dr Pepper (Large),852.39,ml,sugars_g,0.0
McDondalds,beverage,Diet Dr Pepper (Large),852.39,ml,protein_g,4.0
McDondalds,beverage,Diet Dr Pepper (Medium),596.67,ml,calories_kcal,0.0
McDondalds,beverage,Diet Dr Pepper (Medium),596.67,ml,total_fat_g,0.0
McDondalds,beverage,Diet Dr Pepper (Medium),596.67,ml,saturated_fat_g,0.0
McDondalds,beverage,Diet Dr Pepper (Medium),596.67,ml,trans_fat_g,0.0
McDondalds,beverage,Diet Dr Pepper (Medium),596.67,ml,cholesterol_mg,0.0
McDondalds,beverage,Diet Dr Pepper (Medium),596.67,ml,sodium_mg,100.0
McDondalds,beverage,Diet Dr Pepper (Medium),596.67,ml,carbohydrates_g,0.0
McDondalds,beverage,Diet Dr Pepper (Medium),596.67,ml,dietary_fiber_g,0.0
McDondalds,beverage,Diet Dr Pepper (Medium),596.67,ml,sugars_g,0.0
McDondalds,beverage,Diet Dr Pepper (Medium),596.67,ml,protein_g,3.0
McDondalds,beverage,Diet Dr Pepper (Small),454.61,ml,calories_kcal,0.0
McDondalds,beverage,Diet Dr Pepper (Small),454.61,ml,total_fat_g,0.0
McDondalds,beverage,Diet Dr Pepper (Small),454.61,ml,saturated_fat_g,0.0
McDondalds,beverage,Diet Dr Pepper (Small),454.61,ml,trans_fat_g,0.0
McDondalds,beverage,Diet Dr Pepper (Small),454.61,ml,cholesterol_mg,0.0
McDondalds,beverage,Diet Dr Pepper (Small),454.61,ml,sodium_mg,70.0
McDondalds,beverage,Diet Dr Pepper (Small),454.61,ml,carbohydrates_g,0.0
McDondalds,beverage,Diet Dr Pepper (Small),454.61,ml,dietary_fiber_g,0.0
McDondalds,beverage,Diet Dr Pepper (Small),454.61,ml,sugars_g,0.0
McDondalds,beverage,Diet Dr Pepper (Small),454.61,ml,protein_g,2.0
McDondalds,beverage,Dr Pepper (Child),340.96,ml,calories_kcal,100.0
McDondalds,beverage,Dr Pepper (Child),340.96,ml,total_fat_g,0.0
McDondalds,beverage,Dr Pepper (Child),340.96,ml,saturated_fat_g,0.0
McDondalds,beverage,Dr Pepper (Child),340.96,ml,trans_fat_g,0.0
McDondalds,beverage,Dr Pepper (Child),340.96,ml,cholesterol_mg,0.0
McDondalds,beverage,Dr Pepper (Child),340.96,ml,sodium_mg,30.0
McDondalds,beverage,Dr Pepper (Child),340.96,ml,carbohydrates_g,27.0
McDondalds,beverage,Dr Pepper (Child),340.96,ml,dietary_fiber_g,0.0
McDondalds,beverage,Dr Pepper (Child),340.96,ml,sugars_g,26.0
McDondalds,beverage,Dr Pepper (Child),340.96,ml,protein_g,0.0
McDondalds,beverage,Dr Pepper (Large),852.39,ml,calories_kcal,270.0
McDondalds,beverage,Dr Pepper (Large),852.39,ml,total_fat_g,0.0
McDondalds,beverage,Dr Pepper (Large),852.39,ml,saturated_fat_g,0.0
McDondalds,beverage,Dr Pepper (Large),852.39,ml,trans_fat_g,0.0
